Date,Narrative,Debit Amount,Credit Amount,Categories
2021-01-22,COLES 0901  FORSTER  AUS TAP AND PAY 5642,-30.0,,Groceries
2021-01-23,TREACHERY CAMP PL  SEAL ROCKS  NSW,-92.0,,Travel
2021-01-26,Beach House Port Mac  Port MacquarNSW TAP AND PAY 0733,-83.71,,DinnerBars
2021-01-26,Beach House Port Mac  Port MacquarNSW TAP AND PAY 5642,-16.86,,DinnerBars
2021-01-26,BUSWAYS NORTH COAST PT  WAUCHOPE TAP AND PAY 5642,-6.6,,Transport
2021-01-26,FLYNNS BCH CARAVAN PK  PORT MACQUARNSW,-34.0,,Travel
2021-01-26,Beach House Port Mac  Port MacquarNSW TAP AND PAY 5642,-19.78,,DinnerBars
2021-01-27,LIV*CHOP AND CHILL  PORT MACQUAR TAP AND PAY 5642,-55.3,,DinnerBars
2021-01-27,SQ *BLUE COW GELATO  Port MacquarAUS TAP AND PAY 5642,-11.2,,DinnerBars
2021-01-27,LIV*CHOP AND CHILL BA  PORT MACQUAR TAP AND PAY 5642,-10.0,,DinnerBars
2021-01-27,FLYNNS BCH CARAVAN PK  PORT MACQUARNSW TAP AND PAY 0733,-34.0,,Travel
2021-01-28,THE REJECT SHOP  KEMPSEY  NSW TAP AND PAY 0733,-7.5,,Shopping
2021-01-28,SQ *ROUND & ROUND  Port MacquarAUS TAP AND PAY 0733,-8.5,,DinnerBars
2021-01-28,Adobe Systems Pty Ltd  Sydney  AUS,,,
2021-01-28,ALDI STORES - KEMPSEY  KEMPSEY TAP AND PAY 5642,-132.8,,Groceries
2021-01-28,COAST LIGHTHOUSE BCH  LIGHTHOUSE BNSW TAP AND PAY 0733,-48.0,,DinnerBars
2021-01-28,COAST LIGHTHOUSE BCH  LIGHTHOUSE BNSW TAP AND PAY 0733,-12.0,,DinnerBars
2021-01-28,KOALA HOSPITAL  PORT MACQUARNSW TAP AND PAY 0733,-10.0,,Shopping
2021-01-28,25646332  CampingAccom,-49.0,,Travel
2021-01-28,RV & CARAVAN CENTRE  PORT MACQUARNSW TAP AND PAY 5642,-227.51,,Shopping
2021-01-28,TMC Petroleum Pty Ltd  SOUTH KEMPSENSW TAP AND PAY 5642,-73.15,,Transport
2021-01-28,KEMPSEY PHARMACY  KEMPSEY TAP AND PAY 0733,-7.49,,Shopping
2021-01-28,KEMPSEY PHARMACY  KEMPSEY TAP AND PAY 5642,-3.98,,Shopping
2021-01-29,MED*ALDIMobile  CHATSWOOD  AUS,,,
2021-01-29,25646332  CampingAccom,-49.0,,Travel
2021-01-29,COLES 5678  S WEST ROCKSAUS TAP AND PAY 5642,-14.0,,Groceries
2021-01-29,THE REJECT SHOP  SOUTH WEST RNSW TAP AND PAY 5642,-2.5,,Shopping
2021-01-30,Hoey Moey  Coffs HarbouNSW TAP AND PAY 5642,-15.7,,DinnerBars
2021-01-30,Hoey Moey  Coffs HarbouNSW TAP AND PAY 5642,-23.29,,DinnerBars
2021-01-30,Adobe Systems Pty Ltd  Sydney  AUS,,,
2021-01-30,COFFS COAST H PARK  COFFS HARBOUNSW,-37.0,,Travel
2021-01-30,OEH ARAKOON  ARAKOON TAP AND PAY 5642,-22.0,,Travel
2021-01-31,COFFS COAST H PARK  COFFS HARBOUNSW,-37.0,,Travel
2021-01-31,COFFS HARBOUR FISHER  COFFS HARBOUNSW TAP AND PAY 5642,-30.5,,DinnerBars
2021-01-31,WOOLWORTHS  1124  PARK BCH PLZNS TAP AND PAY 0733,-52.96,,Groceries
2021-01-31,BWS LIQUOR  6219  PARK BEACH PNS TAP AND PAY 0733,-26.0,,DinnerBars
2021-02-01,PAYPAL *BUPAHIPTYLT  4029357733  AUS TAP AND PAY 5290,-268.28,,Shopping
2021-02-01,BUNDESAMT FUER JUSTIZ  03183384/915DEU ##0221  13.00 EURO NATL CURR UNI,-20.63,,Shopping
2021-02-01,TELSTRA  MELBOURNE  VIC,-30.0,,Travel
2021-02-01,"PAYMENT RECEIVED, THANK YOU",,,
2021-02-01,Woolgoolga Bch Hol Pk  Woolgoolga  NSW TAP AND PAY 5642,-41.0,,Travel
2021-02-01,Transfer to xx2105 NetBank Vicky,,,
2021-02-01,Transfer to xx3262 NetBank,,,
2021-02-01,Direct Credit 371474 RENTALBONDBOARD S626249-3 8 / 7,,2120.0,
2021-02-01,Direct Debit 430117 Grace Self Stge 00306175,-145.01,,Travel
2021-02-01,LINKT SYDNEY  SYDNEY,-4.58,,Transport
2021-02-02,SQ *HUB CAFE WOOLGOOLG  Woolgoolga  AUS TAP AND PAY 5642,-8.0,,DinnerBars
2021-02-02,SQ *HUB CAFE WOOLGOOLG  Woolgoolga  AUS TAP AND PAY 5642,-24.5,,DinnerBars
2021-02-02,ALDI STORES - GRAFTON  GRAFTON TAP AND PAY 5642,-93.59,,Groceries
2021-02-04,K AND M YAMBA PTY LT  YAMBA  NSW TAP AND PAY 5642,-24.29,,DinnerBars
2021-02-04,Transfer To Fragomen Pty Limited CommBank App 5582920,,,
2021-02-04,CALYPSO HOLIDAY PARK  YAMBA TAP AND PAY 5642,-36.0,,Travel
2021-02-04,BLUE DOLPHIN TRADING  YAMBA  NSW TAP AND PAY 5642,-38.0,,DinnerBars
2021-02-05,CALYPSO HOLIDAY PARK  YAMBA TAP AND PAY 0733,-36.0,,Travel
2021-02-06,SNAK SHAK BROOMS HEAD  BROOMS HEAD TAP AND PAY 0733,-9.2,,DinnerBars
2021-02-06,COLES 4551  YAMBA  AUS TAP AND PAY 5642,-85.48,,Groceries
2021-02-06,BWS LIQUOR  1730  YAMBA  NS TAP AND PAY 5642,-63.0,,DinnerBars
2021-02-06,PUMA ENERGY TOWNSEND  TOWNSEND  AUS TAP AND PAY 5642,-62.43,,Transport
2021-02-06,BROOMS HEAD CARAVAN PK  BROOMS HEAD TAP AND PAY 5642,-102.0,,Travel
2021-02-07,Amazon Australia Servi  MELBOURNE  AUS,-14.99,,Shopping
2021-02-07,Amazon Australia Servi  MELBOURNE  AUS,-16.99,,Shopping
2021-02-08,Direct Debit 373578 AGL RETAIL ENERG 300008304731,-30.89,,Utility
2021-02-08,Direct Debit 348045 AGL SALES PTY LT 420008656860,-91.33,,Utility
2021-02-08,SNAK SHAK BROOMS HEAD  BROOMS HEAD TAP AND PAY 0733,-5.0,,DinnerBars
2021-02-08,25646332  CampingAccom,-69.7,,Travel
2021-02-08,SNAK SHAK BROOMS HEAD  BROOMS HEAD TAP AND PAY 5642,-4.2,,DinnerBars
2021-02-08,AUST FEDERAL POLICE  SYDNEY  NSW,-42.23,,Shopping
2021-02-08,Direct Debit 494894 OPTUS BILLING 62188084370,,,
2021-02-09,ILUKA BAKERY  ILUKA  NSW TAP AND PAY 5642,-7.2,,Groceries
2021-02-09,IGA ILUKA  ILUKA TAP AND PAY 0733,-9.65,,Groceries
2021-02-09,NPWS ENTRY PASS  Parramatta,-65.0,,Travel
2021-02-10,AUST FEDERAL POLICE  SYDNEY  NSW,-42.23,,Shopping
2021-02-11,DISCOVERY PARKS - BALL  BALLINA TAP AND PAY 5642,-49.44,,Travel
2021-02-11,BLOOMS THE CHEMIST B  BALLINA  NSW TAP AND PAY 0733,-22.98,,Shopping
2021-02-11,TARGET 5299  BALLINA  AUS TAP AND PAY 5642,-35.0,,Shopping
2021-02-11,Transfer to other Bank NetBank,,,
2021-02-11,WOOLWORTHS  2541  BALLINA FAIRNS TAP AND PAY 5642,-133.6,,Groceries
2021-02-12,DISCOVERY PARKS - BALL  BALLINA TAP AND PAY 5642,-49.44,,Travel
2021-02-12,SHELLY BEACH CAFE  East BallinaNSW TAP AND PAY 5642,-22.5,,DinnerBars
2021-02-12,Salary SAP Australia Pt WAGE/SALARY 013625,,,
2021-02-13,WILLIAM STREET  LENNOX HEAD NSW TAP AND PAY 0733,-30.5,,DinnerBars
2021-02-13,IDP*IELTS FEES  idp.com  VIC,-375.0,,Shopping
2021-02-13,REFLECTIONS HOLIDAY PA  LENNOX HEAD TAP AND PAY 5642,-90.0,,Travel
2021-02-14,Transfer to xx3262 CommBank app,,,
2021-02-14,BCF BALLINA  BALLINA  NSW TAP AND PAY 5642,-1304.49,,Shopping
2021-02-14,SUPER CHEAP AUTO  BALLINA  NSW TAP AND PAY 5642,-158.54,,Shopping
2021-02-14,ALDI STORES - BALLINA  BALLINA TAP AND PAY 5642,-18.78,,Groceries
2021-02-15,CommBank app TFR to 0411588278 Car,-30.0,,Shopping
2021-02-15,REFLECTIONS HOLIDAY PA  BYRON BAY,-197.0,,Travel
2021-02-15,"PAYMENT RECEIVED, THANK YOU",,,
2021-02-15,Stone and Wood  Byron Bay  NSW TAP AND PAY 5642,-48.0,,DinnerBars
2021-02-15,REPCO  BYRON BAY  NSW TAP AND PAY 5642,-99.99,,Shopping
2021-02-15,BUNNINGS 779000  BYRON BAY TAP AND PAY 5642,-73.16,,Shopping
2021-02-16,SQ *LAUNDRYPAY  Byron Bay  AUS TAP AND PAY 0733,-6.75,,Travel
2021-02-16,WOOLWORTHS  2611  BYRON BAY  NS TAP AND PAY 5642,-32.29,,Groceries
2021-02-16,ALDI STORES - BYRON BA  BYRON BAY TAP AND PAY 0733,-99.32,,Groceries
2021-02-16,SQ *LAUNDRYPAY  Byron Bay  AUS TAP AND PAY 0733,-5.75,,Travel
2021-02-18,REFLECTIONS HOLIDAY PA  BYRON BAY,-74.0,,Travel
2021-02-18,Amazon Australia Servi  MELBOURNE  AUS,-11.99,,Shopping
2021-02-19,REFLECTIONS HOLIDAY PA  BRUNSWICK HE,-130.0,,Travel
2021-02-19,CJ MC WILLIS PTY LTD  BRUNSWICK HEAUS TAP AND PAY 0733,-58.45,,DinnerBars
2021-02-19,HOTEL BRUNSWICK  BRUNSWICK HE TAP AND PAY 5642,-7.5,,DinnerBars
2021-02-19,HOTEL BRUNSWICK  BRUNSWICK HE TAP AND PAY 0733,-13.0,,DinnerBars
2021-02-19,HOTEL BRUNSWICK  BRUNSWICK HE TAP AND PAY 0733,-12.0,,DinnerBars
2021-02-20,COLES 4651  OCEAN SHORESAUS TAP AND PAY 5642,-80.57,,Groceries
2021-02-20,HOTEL BRUNSWICK  BRUNSWICK HE TAP AND PAY 5642,-18.8,,DinnerBars
2021-02-20,HOTEL BRUNSWICK  BRUNSWICK HE TAP AND PAY 5642,-8.8,,DinnerBars
2021-02-20,OCEAN SHORES TAVERN  OCEAN SHORESNSW TAP AND PAY 5642,-64.99,,DinnerBars
2021-02-20,Transfer to xx3262 CommBank app,,,
2021-02-21,WOOLWORTHS  2511  KINGSCLIFF  NS TAP AND PAY 5642,-11.6,,Groceries
2021-02-21,SQ *LAUNDRYPAY  Milton  AUS TAP AND PAY 0733,-4.0,,Travel
2021-02-21,KINGSCLIFF BEACH HOLID  KINGSCLIFF,-130.0,,Travel
2021-02-22,"PAYMENT RECEIVED, THANK YOU",,,
2021-02-22,LIFELINE TWEED HEADS  TWEED HEADS NSW TAP AND PAY 5642,-20.0,,Shopping
2021-02-23,Burleigh Heads News  Burleigh HeaQLD TAP AND PAY 0733,-34.95,,Shopping
2021-02-23,WW METRO  2480  BURLEIGH HEAQL TAP AND PAY 5642,-21.85,,Transport
2021-02-23,BURLEIGH BEACH TOURI  BURLEIGH HEA TAP AND PAY 5642,-116.0,,Travel
2021-02-23,SQ *BURLEIGH GELATO CO  Burleigh HeaAUS TAP AND PAY 5642,-12.0,,DinnerBars
2021-02-24,ALDI STORES - BURLEIGH  BURLEIGH HEA TAP AND PAY 5642,-53.48,,Groceries
2021-02-24,Amazon Australia Servi  MELBOURNE  AUS,-10.66,,Shopping
2021-02-24,BIG W  0284  BURLEIGH HDSQL TAP AND PAY 0733,-10.0,,Shopping
2021-02-24,WOOLWORTHS  2564  BURLEIGH HDSQL TAP AND PAY 5642,-16.0,,Groceries
2021-02-25,WOOLWORTHS  2596  MACARTHUR  QL TAP AND PAY 5642,-2.0,,Groceries
2021-02-25,SMP*Olive And Angelo  Brisbane  AUS TAP AND PAY 5642,-67.09,,DinnerBars
2021-02-25,PAYPAL *Linda_1991  4029357733  AUS,-14.41,,Shopping
2021-02-25,PAYPAL *carina.scheid1  4029357733  AUS,-2.88,,Shopping
2021-02-25,CALTEX SLACKS CREEK  SLACKS CREEK TAP AND PAY 5642,-88.51,,Transport
2021-02-25,River Bar & Kitchen  Brisbane  QLD TAP AND PAY 5642,-13.5,,DinnerBars
2021-02-26,PRICELINE PMCY QN ST  BRISBANE TAP AND PAY 0733,-4.99,,Groceries
2021-02-26,Booking.com Australia  Sydney  AUS,-167.4,,Travel
2021-02-26,LAB SPECIALTY COFFEE C  BRISBANE CITQLD TAP AND PAY 5642,-8.2,,DinnerBars
2021-02-26,MAYU RETAIL QLD PTY LT  BRISBANE  AUS TAP AND PAY 0733,-16.5,,DinnerBars
2021-02-26,CARD & CABOODLE  BRISBANE TAP AND PAY 0733,-7.99,,DinnerBars
2021-02-26,MED*ALDIMobile  CHATSWOOD  AUS,,,
2021-02-26,H&M Brisbane AU0009  Brisbane CitQLD TAP AND PAY 0733,-35.68,,Shopping
2021-02-26,COLES 4579  BRISBANE  AUS TAP AND PAY 5642,-2.7,,Groceries
2021-02-26,MAYU RETAIL QLD PTY LT  BRISBANE  AUS TAP AND PAY 5642,-20.0,,DinnerBars
2021-02-27,BLACK FIRE BRISBANE  BRISBANE CITQLD TAP AND PAY 5642,-7.6,,DinnerBars
2021-02-27,BUNDESAMT FUER JUSTIZ  03183384/915DEU ##0321  13.00 EURO NATL CURR UNI,-20.4,,Shopping
2021-02-27,MAYU RETAIL QLD PTY LT  BRISBANE  AUS TAP AND PAY 0733,-16.5,,Shopping
2021-02-27,ME-AND-U  0290578500  NSW TAP AND PAY 5642,-54.53,,DinnerBars
2021-02-27,Gelato Messina  Fortitude VaQLD TAP AND PAY 5642,-6.88,,DinnerBars
2021-02-27,Roll'd  Brisbane  QLD TAP AND PAY 5642,-12.5,,DinnerBars
2021-02-27,COLES 4564  BRISBANE  AUS TAP AND PAY 5642,-20.8,,Groceries
2021-02-27,REAL VISION  NEW YORK  NY ##0321  149.00 US DOLLAR,-192.41,,Shopping
2021-02-28,SMP*Cafe Mondial  Brisbane  AUS TAP AND PAY 0733,-29.5,,DinnerBars
2021-02-28,Adobe Systems Pty Ltd  Sydney  AUS,,,
2021-02-28,Spotify P13A2351C8  Sydney  AUS,-5.99,,Shopping
2021-02-28,ALDI STORES - KEPERRA  KEPERRA TAP AND PAY 5642,-116.2,,Groceries
2021-02-28,NOOSA RIVER HOLIDAY PA  NOOSAVILLE D TAP AND PAY 5642,-88.0,,Travel
2021-03-01,PAYPAL *BUPAHIPTYLT  4029357733  AUS TAP AND PAY 5290,,,Shopping
2021-03-01,Ben & Jerrys Noosa  Noosa Heads QLD TAP AND PAY 5642,-7.97,,DinnerBars
2021-03-01,NOOSA RIVER HOLIDAY PA  NOOSAVILLE D TAP AND PAY 5642,-44.0,,Travel
2021-03-01,LIFELINE NOOSA  NOOSA HEADS QLD TAP AND PAY 5642,-5.0,,Shopping
2021-03-01,Direct Debit 430117 Grace Self Stge 00306175,-145.01,,Travel
2021-03-01,Transfer to xx2105 NetBank Vicky,,,
2021-03-02,LIVELIFE PHRMCY NOOSA  NOOSA HEADS TAP AND PAY 0733,-16.29,,Groceries
2021-03-02,COLES 4447  NOOSA HEADS AUS TAP AND PAY 5642,-22.1,,Groceries
2021-03-03,FRASER COAST REGIONAL  TORQUAY TAP AND PAY 5642,-37.0,,Travel
2021-03-04,THE DECK SEA SALT  RAINBOW BEACQLD TAP AND PAY 0733,-16.0,,DinnerBars
2021-03-04,RAINBOW BEACH  RAINBOW BEACQLD TAP AND PAY 5642,-46.0,,Travel
2021-03-04,THE DECK SEA SALT  RAINBOW BEACQLD TAP AND PAY 5642,-22.0,,DinnerBars
2021-03-04,25646332  CampingAccom,-195.0,,Travel
2021-03-04,TELSTRA  MELBOURNE  VIC,-30.0,,Utility
2021-03-05,COOLUM HOLIDAY PARK  COOLUM BEACH TAP AND PAY 0733,-50.0,,Travel
2021-03-05,GELATO MIO  COOLUM BEACHQLD TAP AND PAY 5642,-7.0,,DinnerBars
2021-03-05,BROKEN HEAD HOLIDAY  BROKEN HEAD NSW,-146.0,,Travel
2021-03-05,COFFEE CLUB COOLUM  COOLUM BEACHQLD TAP AND PAY 0733,-4.6,,DinnerBars
2021-03-05,COLES 4420  COOLUM BEACHAUS TAP AND PAY 5642,-141.15,,Groceries
2021-03-05,FRASER ISLAND FUELS  RAINBOW BEAC TAP AND PAY 5642,-88.87,,Transport
2021-03-06,KMART 1140  LOGANHOLME  AUS TAP AND PAY 0733,9.0,,Shopping
2021-03-06,KINGSLCIFF NORTH HOLID  KINGSCLIFF,-110.0,,Travel
2021-03-06,ORIGINKEBABS HYPERDOME  LOGANHOLME  QLD TAP AND PAY 5642,-23.3,,DinnerBars
2021-03-06,The Coffee Club Loganh  Loganholme  QLD TAP AND PAY 0733,-8.2,,DinnerBars
2021-03-06,EARTH MARKETS LOGANQPS  SHAILER PARK TAP AND PAY 0733,-1.3,,DinnerBars
2021-03-06,CAESARS BARBER SHOP  LOGANHOLME TAP AND PAY 5642,-35.0,,Shopping
2021-03-07,CALYPSO HOLIDAY PARK  YAMBA,-50.0,,Travel
2021-03-07,FREEDOM FUELS AUSTRQPS  KINGSCLIFF TAP AND PAY 5642,-31.95,,Transport
2021-03-07,WOOLWORTHS  2511  KINGSCLIFF  NS TAP AND PAY 5642,-30.4,,Groceries
2021-03-07,WOOLWORTHS  2511  KINGSCLIFF  NS TAP AND PAY 0733,-5.55,,Groceries
2021-03-07,25646332  CampingAccom,-98.4,,Travel
2021-03-07,REFLECTIONS HOLIDAY PA  NAMBUCCA HEA,-135.0,,Travel
2021-03-07,REFLECTIONS HOLIDAY PA  BYRON BAY,-232.0,,Travel
2021-03-08,Direct Debit 494894 OPTUS BILLING 62188084370,,,Utility
2021-03-08,REFLECTIONS HOLIDAY PA  SCOTTS HEAD,-208.0,,Travel
2021-03-08,BEACH HOTEL BYRON BAY  BYRON BAY TAP AND PAY 0733,-21.65,,DinnerBars
2021-03-09,ALDI STORES - BYRON BA  BYRON BAY TAP AND PAY 5642,-43.06,,Groceries
2021-03-09,LINKT SYDNEY  SYDNEY,-5.24,,Transport
2021-03-10,MED*ALDIMobile  CHATSWOOD  AUS,-25.0,,Utility
2021-03-10,Transfer to xx3262 CommBank app,,,
2021-03-10,Transfer To Fragomen Pty Limited CommBank App Translation fee,-440.0,,Shopping
2021-03-10,Amazon Australia Servi  MELBOURNE  AUS,-15.99,,Shopping
2021-03-10,"PAYMENT RECEIVED, THANK YOU",,,
2021-03-11,BUNNINGS 779000  BYRON BAY TAP AND PAY 5642,-34.65,,Shopping
2021-03-11,ALDI STORES - BYRON BA  BYRON BAY TAP AND PAY 5642,-109.18,,Groceries
2021-03-12,Salary SAP Australia Pt WAGE/SALARY 013625,,35305.85,
2021-03-12,Transfer to other Bank NetBank,,,
2021-03-12,BINGLE  BRISBANE  QLD,,,Transport
2021-03-12,BROKEN HEAD HOLIDAY  BROKEN HEAD NSW TAP AND PAY 5642,,,
2021-03-13,SPAR SUFFOLK PARK  SUFFOLK PARKNSW TAP AND PAY 5642,-15.64,,Groceries
2021-03-13,SUFFOLK BAKERY  BYRON BAY TAP AND PAY 5642,-12.0,,DinnerBars
2021-03-15,SUFFOLK BAKERY  BYRON BAY,-11.0,,DinnerBars
2021-03-15,PARK BISTRO  SUFFOLK PARKNSW,-12.1,,DinnerBars
2021-03-16,CALYPSO HOLIDAY PARK  YAMBA TAP AND PAY 5642,-166.0,,Travel
2021-03-16,Amazon Australia Servi  MELBOURNE  AUS,-14.99,,Shopping
2021-03-16,K AND M YAMBA PTY LT  YAMBA  NSW TAP AND PAY 5642,-93.8,,Transport
2021-03-16,BROKEN HEAD HOLIDAY  BROKEN HEAD NSW,,,
2021-03-17,COLES 4551  YAMBA  AUS TAP AND PAY 5642,-144.25,,Groceries
2021-03-17,KMART 3351  YAMBA  AUS TAP AND PAY 0733,-5.0,,Shopping
2021-03-17,DUNES CAFE AND CATE  YAMBA  NSW TAP AND PAY 0733,-19.4,,DinnerBars
2021-03-18,PJC GROUP PTY LTD  PREMER TAP AND PAY 5642,-25.4,,DinnerBars
2021-03-18,TARGET 5175  TAMWORTH  AUS TAP AND PAY 0733,-3.0,,Shopping
2021-03-19,COOLAHS T SR STATION  COOLAH  NSW TAP AND PAY 5642,-85.33,,Transport
2021-03-19,WOOLWORTHS  1446  WELLINGTON  NS TAP AND PAY 5642,-28.53,,Groceries
2021-03-19,COLES 5714  WELLINGTON  AUS TAP AND PAY 0733,-14.5,,Groceries
2021-03-20,MIDSTATE TRADING PTY  RANKINS SPRI TAP AND PAY 5642,-71.2,,Transport
2021-03-20,N BROWN & D.J REBETZKE  RANKINS SPRI TAP AND PAY 5642,-41.0,,DinnerBars
2021-03-20,ROBPARING PTY LTD  RANKINS SPRI TAP AND PAY 5642,-9.0,,DinnerBars
2021-03-21,PARKS VICTORIA PSTAY  MELBOURNE  VIC,-29.0,,Travel
2021-03-21,SWAN HILL CLUB  SWAN HILL  VIC TAP AND PAY 5642,-9.0,,DinnerBars
2021-03-21,ALDI STORES - SWAN HIL  SWAN HILL TAP AND PAY 5642,-101.88,,Groceries
2021-03-22,AMPOL MINYIP MINYIP AU,-75.52,,Transport
2021-03-22,SQ *PAPER SCISSORS ROC  Halls Gap  AUS TAP AND PAY 5642,-12.0,,DinnerBars
2021-03-22,25646332  CampingAccom,142.68,,Travel
2021-03-22,SQ *PAPER SCISSORS ROC  Halls Gap  AUS TAP AND PAY 0733,-4.0,,DinnerBars
2021-03-24,WARRNAMBOOL CITY COUNC  WARRNAMBOOL VIC TAP AND PAY 5642,-3.04,,Travel
2021-03-24,WARRNAMBOOL CITY COUNC  WARRNAMBOOL VIC TAP AND PAY 5642,-0.94,,Travel
2021-03-24,Amazon Australia Servi  MELBOURNE  AUS,-7.58,,Shopping
2021-03-24,PONTING BROS PTY LTD  WARRNAMBOOL TAP AND PAY 5642,-2.0,,Shopping
2021-03-24,WCC HOLIDAY PARKS  WARRNAMBOOL TAP AND PAY 0733,-43.0,,Travel
2021-03-24,ST VINCENT DE PAUL SOC  WARRNAMBOOL TAP AND PAY 0733,-2.0,,Shopping
2021-03-24,HOTEL WARRNAMBOOL  WARRNAMBOOL TAP AND PAY 5642,-12.4,,DinnerBars
2021-03-24,HOTEL MANSIONS PTY LTD  WARRNAMBOOL TAP AND PAY 5642,-17.3,,DinnerBars
2021-03-25,ALDI STORES - WARRNAMB  WARRNAMBOOL TAP AND PAY 5642,-105.94,,Groceries
2021-03-25,BUNNINGS 684000  WARRNAMBOOL TAP AND PAY 5642,-12.0,,Shopping
2021-03-25,SOW & PIGLETS PTY LTD  PORT CAMPBEL TAP AND PAY 0733,-28.0,,DinnerBars
2021-03-26,25646332  CampingAccom,98.4,,Travel
2021-03-26,BIMBI PARK  CAPE OTWAY  VIC TAP AND PAY 5642,-22.0,,Travel
2021-03-26,BIMBI PARK  CAPE OTWAY  VIC TAP AND PAY 5642,-29.0,,Travel
2021-03-26,AMPOL APOLLO BA 33544F  APOLLO BAY TAP AND PAY 5642,-91.04,,Transport
2021-03-27,TELSTRA  MELBOURNE  VIC,-30.0,,Utility
2021-03-27,BIMBI PARK  CAPE OTWAY  VIC TAP AND PAY 5642,-29.0,,Travel
2021-03-28,ALMYRA RESTAURANT & BA  LORNE  VIC TAP AND PAY 5642,-8.0,,DinnerBars
2021-03-28,ALMYRA RESTAURANT & BA  LORNE  VIC TAP AND PAY 5642,-31.0,,DinnerBars
2021-03-28,GORCPA - LORNE OFFICE  LORNE TAP AND PAY 0733,-51.0,,Travel
2021-03-29,WOOLWORTHS  3303  TORQUAY  VI TAP AND PAY 0733,-10.0,,Groceries
2021-03-29,ALDI STORES - TORQUAY  TORQUAY TAP AND PAY 5642,-104.05,,Groceries
2021-03-29,THE SALVATION ARMY  TORQUAY  VIC TAP AND PAY 0733,-23.0,,Shopping
2021-03-29,Torquay Holiday Park  Torquay  VIC TAP AND PAY 5642,-37.0,,Travel
2021-03-30,THE GLEN GRO KIDS SH  GLEN WAVERLEVIC TAP AND PAY 5642,-49.5,,Shopping
2021-03-30,COTTON ON MEGA 3959  GLEN WAVERLEVIC TAP AND PAY 5642,-59.99,,Shopping
2021-03-30,Adobe Systems Pty Ltd  Sydney  AUS,,,
2021-03-30,Amazon Australia Servi  MELBOURNE  AUS,-14.07,,Shopping
2021-03-30,SMP*Sticks and Stones  Torquay  AUS TAP AND PAY 5642,-44.73,,DinnerBars
2021-03-30,Spotify P142069D3D  Sydney  AUS TAP AND PAY 6647,-5.99,,Shopping
2021-03-30,Lake Narracan Cvan Pa  Newborough  VIC TAP AND PAY 5642,-34.5,,Travel
2021-03-30,TARGET 5099  GLEN WAVERLEAUS TAP AND PAY 0733,-30.0,,Shopping
2021-03-30,gong cha,6.5,,DinnerBars
2021-03-31,CALTEX BAIRNSDALE DIES BAIRNSDALE AU,-84.5,,Transport
2021-03-31,Aroma Coffee House  Eastwood  VIC TAP AND PAY 0733,-9.0,,DinnerBars
2021-03-31,Aroma Coffee House  Eastwood  VIC TAP AND PAY 0733,-39.0,,DinnerBars
2021-03-31,BAIRNSDALE CHEMMART  EASTWOOD  VIC TAP AND PAY 5642,-10.07,,Groceries
2021-04-01,PAYPAL *BUPAHIPTYLT  4029357733  AUS TAP AND PAY 5290,-291.59,,Shopping
2021-04-01,SMP*SVCP  Merimbula  AUS TAP AND PAY 5642,-107.0,,Travel
2021-04-01,Transfer to xx2105 NetBank Vicky,,,
2021-04-01,Direct Debit 430117 Grace Self Stge 00306175,-145.01,,Travel
2021-04-02,MWA*INGENIA HOLIDAYS O  brisbane  AUS,-98.0,,Travel
2021-04-03,WOOLWORTHS  1431  BERMAGUI  NS TAP AND PAY 5642,-93.9,,Groceries
2021-04-04,ULLADULLA HEADLAND HOL  ULLADULLA,-70.35,,Travel
2021-04-04,Transfer to xx3262 CommBank app,,,
2021-04-05,LINKT SYDNEY  SYDNEY,-14.6,,Transport
2021-04-05,AIRBNB * HMF8H9FDKQ  Surry Hills AUS TAP AND PAY 5642,-1264.0,,Travel
2021-04-05,EURO CARWASH  BATEMANS BAYNSW,-10.0,,Shopping
2021-04-05,Bp Servo Ulladulla  Ulladulla  NSW TAP AND PAY 5642,-76.86,,Travel
2021-04-05,HAYDENS PIES  ULLADULLA TAP AND PAY 5642,-11.8,,DinnerBars
2021-04-06,KANA SUSHI  SYLVANIA  NSW TAP AND PAY 5642,-28.4,,DinnerBars
2021-04-06,COLES 0772  SYLVANIA  AUS TAP AND PAY 0733,-4.0,,Groceries
2021-04-06,"PAYMENT RECEIVED, THANK YOU",,,
2021-04-06,PAVEMENT CAFE  SYLVANIA  NSW TAP AND PAY 5642,-8.63,,DinnerBars
2021-04-06,MIDREAM PTY LTD  SYLVANIA  NSW TAP AND PAY 5642,-29.0,,Shopping
2021-04-06,Direct Debit 494894 OPTUS BILLING 62188084370,-60.0,,Utility
2021-04-07,ALDI STORES - DEE WHY  DEE WHY TAP AND PAY 0733,-81.97,,Groceries
2021-04-08,Transfer from xx2105 NetBank Vicky Elternzeit,,,
2021-04-08,Harry Hartog  Warringah MaNSW TAP AND PAY 0733,-14.99,,Shopping
2021-04-08,Qualitas Dee Why FMC  Dee Why  NSW TAP AND PAY 0733,-75.0,,Shopping
2021-04-08,TARGET 5078  BROOKVALE  AUS TAP AND PAY 0733,-25.0,,Shopping
2021-04-08,WOOLWORTHS  1282  BROOKVALE  NS TAP AND PAY 0733,-8.1,,Groceries
2021-04-08,COTTON ON 2110  WARRINGAH  NSW TAP AND PAY 5642,-20.0,,Shopping
